-115.756, -693.011, 11.654, 114.446
-115.298, -691.941, 11.663, 114.617
-114.880, -690.851, 11.714, 114.785
-114.497, -689.740, 11.806, 114.964
-114.146, -688.606, 11.935, 115.132
-113.822, -687.447, 12.097, 115.296
-113.524, -686.264, 12.284, 115.473
-113.254, -685.054, 12.482, 115.641
-113.009, -683.818, 12.696, 115.839
-112.788, -682.555, 12.915, 116.009
-112.589, -681.266, 13.135, 116.176
-112.415, -679.952, 13.346, 116.344
-112.265, -678.615, 13.551, 116.519
-112.135, -677.255, 13.747, 116.688
-112.026, -675.874, 13.930, 116.863
-111.939, -674.474, 14.099, 117.030
-111.872, -673.058, 14.256, 117.194
-111.829, -671.625, 14.401, 117.361
-111.806, -670.177, 14.540, 117.537
-111.803, -668.716, 14.674, 117.704
-111.820, -667.242, 14.805, 117.871
-111.856, -665.754, 14.936, 118.038
-111.911, -664.254, 15.070, 118.213
-111.983, -662.741, 15.209, 118.378
-112.074, -661.215, 15.353, 118.552
-112.181, -659.674, 15.505, 118.717
-112.305, -658.120, 15.663, 118.883
-112.444, -656.550, 15.830, 119.056
-112.599, -654.965, 16.002, 119.218
-112.768, -653.363, 16.180, 119.382
-112.952, -651.745, 16.362, 119.548
-113.149, -650.109, 16.549, 119.716
-113.360, -648.457, 16.737, 119.932
-113.585, -646.787, 16.925, 120.097
-113.824, -645.100, 17.115, 120.260
-114.075, -643.396, 17.303, 120.423
-114.340, -641.675, 17.491, 120.597
-114.618, -639.937, 17.677, 120.765
-114.908, -638.182, 17.862, 120.944
-115.209, -636.411, 18.046, 121.112
-115.523, -634.623, 18.229, 121.276
-115.849, -632.818, 18.413, 121.446
-116.185, -630.997, 18.597, 121.611
-116.532, -629.159, 18.782, 121.779
-116.889, -627.304, 18.969, 121.954
-117.256, -625.432, 19.151, 122.123
-117.632, -623.544, 19.312, 122.299
-118.016, -621.645, 19.426, 122.468
-118.406, -619.739, 19.475, 122.691
-118.800, -617.834, 19.446, 122.864
-119.196, -615.937, 19.335, 123.045
-119.592, -614.057, 19.151, 123.216
-119.985, -612.199, 18.909, 123.381
-120.374, -610.367, 18.624, 123.548
-120.759, -608.564, 18.316, 123.714
-121.138, -606.792, 18.000, 123.890
-121.511, -605.050, 17.693, 124.063
-121.878, -603.336, 17.409, 124.224
-122.239, -601.648, 17.160, 124.386
-122.593, -599.981, 16.955, 124.550
-122.942, -598.331, 16.799, 124.712
-123.286, -596.692, 16.692, 124.875
-123.625, -595.061, 16.631, 125.038
-123.960, -593.432, 16.608, 125.202
-124.291, -591.804, 16.611, 125.365
-124.618, -590.173, 16.629, 125.527
-124.941, -588.540, 16.650, 125.689
-125.258, -586.904, 16.664, 125.853
-125.570, -585.267, 16.662, 126.014
-125.875, -583.630, 16.639, 126.175
-126.172, -581.995, 16.591, 126.337
-126.461, -580.366, 16.518, 126.498
-126.740, -578.744, 16.423, 126.658
-127.009, -577.131, 16.309, 126.818
-127.266, -575.529, 16.181, 126.982
-127.510, -573.937, 16.046, 127.143
-127.741, -572.358, 15.907, 127.307
-127.957, -570.790, 15.772, 127.472
-128.158, -569.234, 15.643, 127.637
-128.345, -567.688, 15.524, 127.801
-128.515, -566.151, 15.417, 127.963
-128.669, -564.622, 15.323, 128.127
-128.805, -563.101, 15.242, 128.292
-128.923, -561.585, 15.172, 128.459
-129.021, -560.075, 15.110, 128.627
-129.099, -558.569, 15.056, 128.842
-129.152, -557.067, 15.005, 129.010
-129.182, -555.570, 14.955, 129.176
-129.184, -554.078, 14.904, 129.343
-129.157, -552.591, 14.850, 129.510
-129.101, -551.111, 14.793, 129.678
-129.020, -549.638, 14.734, 129.852
-128.918, -548.172, 14.671, 130.024
-128.799, -546.714, 14.603, 130.192
-128.668, -545.263, 14.531, 130.407
-128.527, -543.822, 14.455, 130.573
-128.381, -542.388, 14.377, 130.751
-128.231, -540.964, 14.296, 130.920
-128.076, -539.547, 14.216, 131.096
-127.918, -538.139, 14.136, 131.265
-127.756, -536.739, 14.058, 131.481
-127.592, -535.348, 13.982, 131.650
-127.424, -533.964, 13.909, 131.867
-127.252, -532.588, 13.839, 132.036
-127.077, -531.219, 13.771, 132.251
-126.897, -529.857, 13.707, 132.420
-126.714, -528.503, 13.644, 132.639
-126.526, -527.155, 13.583, 132.807
-126.334, -525.813, 13.523, 132.975
-126.138, -524.479, 13.463, 133.144
-125.938, -523.151, 13.404, 133.348
-125.733, -521.830, 13.343, 133.518
-125.524, -520.516, 13.283, 133.698
-125.309, -519.208, 13.221, 133.870
-125.090, -517.908, 13.159, 134.041
-124.867, -516.615, 13.096, 134.227
-124.638, -515.329, 13.032, 134.399
-124.404, -514.051, 12.968, 134.565
-124.165, -512.780, 12.904, 134.730
-123.922, -511.517, 12.840, 134.897
-123.672, -510.261, 12.776, 135.065
-123.418, -509.013, 12.713, 135.231
-123.158, -507.772, 12.651, 135.395
-122.893, -506.539, 12.589, 135.563
-122.621, -505.313, 12.527, 135.727
-122.343, -504.095, 12.467, 135.897
-122.059, -502.885, 12.407, 136.063
-121.770, -501.682, 12.348, 136.231
-121.473, -500.487, 12.289, 136.400
-121.169, -499.300, 12.231, 136.567
-120.859, -498.120, 12.173, 136.737
-120.542, -496.948, 12.116, 136.909
-120.218, -495.784, 12.059, 137.079
-119.886, -494.628, 12.002, 137.246
-119.546, -493.481, 11.946, 137.415
-119.198, -492.342, 11.890, 137.580
-118.841, -491.211, 11.835, 137.749
-118.477, -490.088, 11.781, 137.916
-118.106, -488.973, 11.726, 138.082
-117.723, -487.868, 11.672, 138.249
-117.330, -486.773, 11.618, 138.415
-116.927, -485.687, 11.564, 138.581
-116.513, -484.610, 11.511, 138.749
-116.089, -483.543, 11.457, 138.914
-115.654, -482.487, 11.404, 139.080
-115.209, -481.440, 11.351, 139.249
-114.749, -480.406, 11.296, 139.418
-114.274, -479.385, 11.243, 139.589
-113.785, -478.376, 11.190, 139.758
-113.280, -477.381, 11.137, 139.925
-112.760, -476.400, 11.085, 140.093
-112.225, -475.433, 11.033, 140.260
-111.674, -474.481, 10.981, 140.426
-111.106, -473.545, 10.930, 140.597
-110.520, -472.626, 10.878, 140.765
-109.916, -471.726, 10.826, 140.934
-109.292, -470.846, 10.774, 141.102
-108.640, -469.993, 10.714, 141.272
-107.962, -469.169, 10.659, 141.440
-107.256, -468.376, 10.606, 141.608
-106.521, -467.617, 10.555, 141.775
-105.758, -466.893, 10.509, 141.943
-104.968, -466.204, 10.486, 142.116
-104.153, -465.546, 10.494, 142.281
-103.314, -464.913, 10.536, 142.446
-102.451, -464.302, 10.612, 142.610
-101.563, -463.710, 10.719, 142.775
-100.652, -463.132, 10.850, 142.942
-99.715, -462.567, 11.002, 143.119
-98.753, -462.012, 11.167, 143.286
-97.766, -461.469, 11.342, 143.452
-96.754, -460.935, 11.521, 143.619
-95.716, -460.411, 11.703, 143.798
-94.652, -459.897, 11.882, 143.967
-93.562, -459.401, 12.053, 144.129
-92.447, -458.920, 12.221, 144.292
-91.306, -458.457, 12.384, 144.457
-90.141, -458.011, 12.542, 144.624
-88.953, -457.582, 12.694, 144.790
-87.743, -457.176, 12.836, 144.954
-86.510, -456.791, 12.976, 145.117
-85.256, -456.429, 13.114, 145.280
-83.982, -456.088, 13.251, 145.443
-82.688, -455.774, 13.382, 145.606
-81.373, -455.486, 13.517, 145.770
-80.040, -455.223, 13.654, 145.935
-78.687, -454.990, 13.788, 146.099
-77.316, -454.788, 13.916, 146.269
-75.930, -454.614, 14.023, 146.432
-74.531, -454.475, 14.089, 146.598
-73.126, -454.369, 14.112, 146.765
-71.719, -454.296, 14.087, 146.933
-70.317, -454.259, 14.010, 147.101
-68.924, -454.258, 13.895, 147.266
-67.545, -454.291, 13.749, 147.429
-66.184, -454.360, 13.577, 147.595
-64.843, -454.465, 13.396, 147.763
-63.522, -454.603, 13.215, 147.930
-62.224, -454.778, 13.037, 148.097
-60.948, -454.987, 12.875, 148.263
-59.693, -455.228, 12.732, 148.432
-58.459, -455.505, 12.607, 148.600
-57.244, -455.816, 12.507, 148.773
-56.047, -456.160, 12.429, 148.940
-54.866, -456.533, 12.370, 149.107
-53.699, -456.936, 12.325, 149.270
-52.550, -457.373, 12.285, 149.433
-51.418, -457.843, 12.253, 149.597
-50.302, -458.344, 12.224, 149.761
-49.205, -458.876, 12.195, 149.927
-48.125, -459.438, 12.161, 150.096
-47.069, -460.033, 12.115, 150.261
-46.037, -460.661, 12.066, 150.426
-45.032, -461.319, 12.012, 150.590
-44.054, -462.009, 11.952, 150.755
-43.105, -462.728, 11.888, 150.919
-42.188, -463.475, 11.821, 151.083
-41.303, -464.251, 11.753, 151.247
-40.459, -465.059, 11.675, 151.414
-39.657, -465.900, 11.611, 151.578
-38.896, -466.770, 11.563, 151.744
-38.175, -467.671, 11.539, 151.909
-37.494, -468.600, 11.544, 152.074
-36.848, -469.558, 11.582, 152.238
-36.236, -470.545, 11.655, 152.404
-35.656, -471.561, 11.762, 152.573
-35.106, -472.609, 11.899, 152.739
-34.584, -473.688, 12.060, 152.907
-34.097, -474.801, 12.230, 153.077
-33.644, -475.948, 12.421, 153.247
-33.224, -477.129, 12.624, 153.418
-32.835, -478.342, 12.834, 153.584
-32.476, -479.586, 13.045, 153.749
-32.152, -480.861, 13.245, 153.920
-31.860, -482.163, 13.442, 154.087
-31.598, -483.492, 13.632, 154.253
-31.366, -484.845, 13.813, 154.419
-31.165, -486.221, 13.977, 154.587
-30.993, -487.616, 14.134, 154.755
-30.848, -489.030, 14.283, 154.923
-30.732, -490.461, 14.422, 155.091
-30.643, -491.908, 14.557, 155.258
-30.582, -493.369, 14.688, 155.426
-30.547, -494.845, 14.821, 155.593
-30.537, -496.334, 14.955, 155.762
-30.549, -497.838, 15.094, 155.930
-30.582, -499.355, 15.240, 156.096
-30.634, -500.887, 15.391, 156.261
-30.703, -502.433, 15.549, 156.427
-30.790, -503.995, 15.713, 156.594
-30.892, -505.573, 15.882, 156.762
-31.011, -507.167, 16.057, 156.929
-31.147, -508.778, 16.235, 157.094
-31.297, -510.405, 16.417, 157.260
-31.462, -512.049, 16.601, 157.429
-31.640, -513.711, 16.787, 157.606
-31.831, -515.390, 16.973, 157.777
-32.034, -517.086, 17.160, 157.944
-32.248, -518.799, 17.346, 158.111
-32.472, -520.531, 17.531, 158.276
-32.706, -522.279, 17.715, 158.442
-32.950, -524.044, 17.899, 158.608
-33.202, -525.827, 18.082, 158.775
-33.461, -527.628, 18.265, 158.942
-33.727, -529.446, 18.449, 159.110
-34.000, -531.282, 18.634, 159.276
-34.277, -533.135, 18.821, 159.445
-34.558, -535.008, 19.010, 159.615
-34.843, -536.899, 19.201, 159.784
-35.129, -538.809, 19.396, 159.954
-35.417, -540.739, 19.593, 160.124
-35.704, -542.689, 19.794, 160.294
-35.990, -544.659, 19.989, 160.463
-36.273, -546.648, 20.159, 160.633
-36.551, -548.652, 20.278, 160.806
-36.821, -550.665, 20.327, 160.986
-37.081, -552.678, 20.291, 161.157
-37.328, -554.684, 20.168, 161.326
-37.559, -556.674, 19.970, 161.495
-37.772, -558.643, 19.711, 161.664
-37.965, -560.585, 19.408, 161.837
-38.136, -562.498, 19.081, 162.006
-38.284, -564.379, 18.746, 162.176
-38.407, -566.230, 18.421, 162.346
-38.505, -568.051, 18.120, 162.516
-38.578, -569.846, 17.855, 162.685
-38.623, -571.618, 17.636, 162.854
-38.640, -573.372, 17.469, 163.022
-38.628, -575.112, 17.356, 163.192
-38.584, -576.844, 17.290, 163.362
-38.506, -578.569, 17.264, 163.531
-38.389, -580.292, 17.266, 163.702
-38.232, -582.013, 17.287, 163.866
-38.032, -583.731, 17.315, 164.029
-37.785, -585.447, 17.353, 164.191
-37.492, -587.160, 17.419, 164.354
-37.153, -588.874, 17.517, 164.517
-36.767, -590.590, 17.647, 164.681
-36.337, -592.311, 17.805, 164.847
-35.865, -594.038, 17.983, 165.010
-35.351, -595.773, 18.175, 165.172
-34.795, -597.515, 18.378, 165.332
-34.200, -599.267, 18.593, 165.494
-33.564, -601.027, 18.814, 165.657
-32.887, -602.797, 19.039, 165.821
-32.169, -604.573, 19.266, 165.985
-31.407, -606.357, 19.495, 166.146
-30.602, -608.147, 19.724, 166.308
-29.752, -609.941, 19.955, 166.471
-28.860, -611.741, 20.190, 166.633
-27.926, -613.546, 20.426, 166.798
-26.950, -615.356, 20.662, 166.967
-25.934, -617.170, 20.897, 167.131
-24.876, -618.988, 21.131, 167.299
-23.776, -620.807, 21.363, 167.465
-22.631, -622.626, 21.589, 167.630
-21.441, -624.443, 21.813, 167.797
-20.206, -626.256, 22.036, 167.964
-18.924, -628.064, 22.258, 168.130
-17.598, -629.868, 22.481, 168.298
-16.229, -631.667, 22.697, 168.464
-14.819, -633.459, 22.890, 168.630
-13.370, -635.242, 23.041, 168.800
-11.886, -637.011, 23.139, 168.969
-10.369, -638.761, 23.177, 169.135
-8.826, -640.487, 23.152, 169.301
-7.260, -642.183, 23.065, 169.468
-5.674, -643.845, 22.931, 169.636
-4.073, -645.471, 22.762, 169.804
-2.460, -647.059, 22.575, 169.971
-0.835, -648.609, 22.385, 170.139
0.800, -650.121, 22.205, 170.305
2.445, -651.598, 22.051, 170.471
4.101, -653.043, 21.932, 170.636
5.770, -654.459, 21.856, 170.802
7.454, -655.850, 21.828, 170.969
9.154, -657.221, 21.843, 171.136
10.873, -658.574, 21.894, 171.303
12.614, -659.911, 21.972, 171.467
14.378, -661.231, 22.068, 171.633
16.166, -662.536, 22.174, 171.802
17.978, -663.825, 22.279, 171.967
19.814, -665.097, 22.377, 172.132
21.673, -666.351, 22.457, 172.299
23.553, -667.586, 22.516, 172.467
25.452, -668.798, 22.549, 172.634
27.367, -669.988, 22.554, 172.801
29.297, -671.151, 22.533, 172.969
31.240, -672.287, 22.488, 173.136
33.192, -673.394, 22.426, 173.305
35.153, -674.473, 22.353, 173.474
37.120, -675.522, 22.276, 173.640
39.095, -676.542, 22.200, 173.806
41.078, -677.532, 22.133, 173.973
43.068, -678.491, 22.080, 174.139
45.068, -679.422, 22.043, 174.307
47.077, -680.325, 22.027, 174.492
49.099, -681.201, 22.029, 174.676
51.132, -682.051, 22.048, 174.857
53.179, -682.875, 22.082, 175.035
55.241, -683.673, 22.124, 175.216
57.318, -684.442, 22.172, 175.404
59.411, -685.183, 22.222, 175.589
61.519, -685.894, 22.269, 175.777
63.642, -686.576, 22.310, 175.959
65.778, -687.225, 22.341, 176.141
67.926, -687.841, 22.360, 176.323
70.085, -688.423, 22.367, 176.507
72.253, -688.970, 22.363, 176.699
74.429, -689.481, 22.347, 176.886
76.610, -689.957, 22.322, 177.070
78.796, -690.394, 22.289, 177.259
80.987, -690.792, 22.252, 177.434
83.180, -691.148, 22.215, 177.610
85.377, -691.464, 22.180, 177.787
87.575, -691.739, 22.152, 177.955
89.777, -691.972, 22.132, 178.125
91.980, -692.161, 22.115, 178.293
94.185, -692.305, 22.095, 178.473
96.390, -692.404, 22.064, 178.672
98.593, -692.455, 22.017, 178.854
100.790, -692.458, 21.949, 179.024
102.978, -692.415, 21.858, 179.193
105.155, -692.324, 21.746, 179.361
107.317, -692.184, 21.629, 179.532
109.465, -691.995, 21.539, 179.703
111.603, -691.757, 21.498, 179.873
113.734, -691.473, 21.503, 180.042
115.862, -691.144, 21.548, 180.211
117.989, -690.773, 21.624, 180.377
120.118, -690.363, 21.727, 180.545
122.252, -689.916, 21.850, 180.711
124.391, -689.432, 21.985, 180.882
126.535, -688.912, 22.121, 181.052
128.684, -688.355, 22.246, 181.221
130.834, -687.761, 22.351, 181.386
132.982, -687.128, 22.429, 181.555
135.124, -686.456, 22.478, 181.724
137.258, -685.748, 22.495, 181.897
139.378, -685.002, 22.481, 182.069
141.483, -684.221, 22.440, 182.240
143.569, -683.408, 22.377, 182.407
145.636, -682.563, 22.300, 182.575
147.682, -681.690, 22.217, 182.743
149.708, -680.791, 22.135, 182.911
151.714, -679.869, 22.062, 183.078
153.703, -678.923, 22.003, 183.244
155.676, -677.954, 21.963, 183.413
157.634, -676.962, 21.943, 183.584
159.579, -675.946, 21.945, 183.752
161.514, -674.908, 21.966, 183.919
163.441, -673.848, 22.006, 184.087
165.360, -672.765, 22.057, 184.255
167.274, -671.661, 22.115, 184.422
169.182, -670.536, 22.177, 184.589
171.085, -669.391, 22.236, 184.759
172.984, -668.228, 22.287, 184.926
174.878, -667.048, 22.328, 185.093
176.765, -665.853, 22.355, 185.262
178.646, -664.643, 22.366, 185.434
180.518, -663.420, 22.362, 185.603
182.381, -662.186, 22.345, 185.773
184.235, -660.942, 22.316, 185.943
186.079, -659.690, 22.280, 186.108
187.913, -658.429, 22.239, 186.273
189.738, -657.162, 22.199, 186.441
191.553, -655.889, 22.162, 186.608
193.361, -654.611, 22.132, 186.775
195.163, -653.328, 22.112, 186.942
196.960, -652.040, 22.101, 187.109
198.753, -650.747, 22.101, 187.274
200.543, -649.450, 22.110, 187.441
202.332, -648.148, 22.128, 187.608
204.120, -646.842, 22.152, 187.776
205.909, -645.532, 22.179, 187.948
207.699, -644.220, 22.207, 188.117
209.491, -642.905, 22.234, 188.286
211.284, -641.588, 22.257, 188.455
213.080, -640.271, 22.275, 188.624
214.877, -638.954, 22.286, 188.794
216.675, -637.637, 22.290, 188.959
218.476, -636.324, 22.287, 189.128
220.278, -635.013, 22.278, 189.297
222.082, -633.707, 22.264, 189.464
223.887, -632.406, 22.247, 189.630
225.695, -631.111, 22.228, 189.801
227.505, -629.823, 22.210, 189.968
229.318, -628.542, 22.194, 190.136
231.135, -627.269, 22.180, 190.304
232.957, -626.005, 22.171, 190.469
234.784, -624.749, 22.167, 190.638
236.617, -623.503, 22.167, 190.808
238.457, -622.266, 22.172, 190.979
240.305, -621.039, 22.180, 191.148
242.161, -619.823, 22.191, 191.319
244.026, -618.620, 22.203, 191.488
245.901, -617.428, 22.215, 191.659
247.785, -616.250, 22.227, 191.831
249.680, -615.087, 22.237, 192.001
251.584, -613.939, 22.244, 192.173
253.500, -612.807, 22.249, 192.341
255.426, -611.694, 22.250, 192.513
257.363, -610.598, 22.249, 192.684
259.310, -609.522, 22.245, 192.856
261.268, -608.468, 22.238, 193.025
263.237, -607.435, 22.230, 193.195
265.217, -606.426, 22.222, 193.368
267.208, -605.440, 22.213, 193.546
269.210, -604.479, 22.206, 193.717
271.223, -603.544, 22.200, 193.889
273.248, -602.634, 22.196, 194.061
275.285, -601.753, 22.193, 194.232
277.334, -600.902, 22.191, 194.404
279.396, -600.082, 22.191, 194.576
281.471, -599.294, 22.194, 194.747
283.558, -598.539, 22.198, 194.929
285.657, -597.818, 22.205, 195.114
287.769, -597.129, 22.212, 195.292
289.891, -596.474, 22.219, 195.467
292.025, -595.853, 22.226, 195.642
294.170, -595.270, 22.229, 195.819
296.325, -594.726, 22.230, 196.001
298.490, -594.223, 22.229, 196.172
300.664, -593.761, 22.228, 196.343
302.846, -593.341, 22.227, 196.513
305.036, -592.964, 22.224, 196.690
307.233, -592.632, 22.221, 196.863
309.436, -592.342, 22.218, 197.028
311.644, -592.097, 22.216, 197.192
313.856, -591.895, 22.215, 197.357
316.071, -591.735, 22.216, 197.525
318.290, -591.617, 22.217, 197.686
